id,edad,educacion,tipo_empleo,ingreso_mensual_mxn,gasto_fijo_mxn,gasto_variable_mxn,ahorro_mensual_mxn,porcentaje_ahorro,deuda_total_mxn,uso_tarjeta_credito_pct,score_financiero,fecha_generacion,ingreso_mensual_bracket
user_2546,55,Licenciatura,Freelance/Independiente,18089.23,10726.95,6374.03,612.67,3.39,0.0,20.0,43.57,2025-11-26,15k-30k
user_2547,67,Preparatoria,Empleado formal,5093.23,2336.22,1415.51,842.21,16.54,5459.88,19.73,57.55,2025-11-26,<8k
user_2548,66,Secundaria,Empleado formal,8997.11,4484.23,3146.29,670.6,7.45,4736.18,60.82,46.15,2025-11-26,8k-15k
user_2549,61,Posgrado,Empleado formal,27308.91,6897.55,2439.62,17531.88,64.2,2611.13,22.14,67.5,2025-11-26,15k-30k
user_2550,32,Secundaria,Empleado formal,57636.42,24862.74,9896.65,22789.9,39.54,3160.23,31.26,59.46,2025-11-26,30k-60k
user_2551,48,Posgrado,Freelance/Independiente,4401.99,1158.32,1570.4,1724.83,39.18,552.7,7.41,66.62,2025-11-26,<8k
user_2552,24,Secundaria,Empleado formal,3583.35,1609.75,432.08,1405.87,39.23,1479.61,54.75,69.22,2025-11-26,<8k
user_2553,63,Licenciatura,Desempleado,49497.41,28325.87,3830.34,16163.35,32.65,3167.08,55.13,60.7,2025-11-26,30k-60k
user_2554,47,Preparatoria,Empleado formal,17548.61,10335.2,5718.07,2282.63,13.01,1232.72,30.54,52.95,2025-11-26,15k-30k
user_2555,53,Preparatoria,Empleado formal,7274.97,3195.12,2491.1,2131.99,29.31,8368.09,61.44,51.58,2025-11-26,<8k
user_2556,66,Secundaria,Pensionado,19423.53,7970.87,2076.92,9598.62,49.42,1352.41,0.0,74.87,2025-11-26,15k-30k
user_2557,43,Preparatoria,Empleado formal,2111.13,1226.05,736.83,1102.0,52.2,0.0,18.79,83.45,2025-11-26,<8k
user_2558,28,Licenciatura,Desempleado,13391.33,6505.02,3888.42,2509.21,18.74,3428.5,34.9,56.96,2025-11-26,8k-15k
user_2559,23,Licenciatura,Freelance/Independiente,16805.72,4583.17,3899.41,9266.95,55.14,7299.3,4.83,66.53,2025-11-26,15k-30k
user_2560,59,Preparatoria,Empleado formal,25514.17,10537.45,8689.81,5804.3,22.75,8786.3,0.0,52.61,2025-11-26,15k-30k
user_2561,46,Preparatoria,Empleado formal,6570.02,2194.95,1292.57,3201.87,48.73,6855.72,30.76,75.39,2025-11-26,<8k
user_2562,45,Secundaria,Empleado formal,14185.58,5878.95,1672.45,5997.26,42.28,0.0,60.82,63.49,2025-11-26,8k-15k
user_2563,32,Licenciatura,Desempleado,6989.77,2861.7,1046.36,3089.06,44.19,12493.67,78.46,63.69,2025-11-26,<8k
user_2564,46,Preparatoria,Empleado formal,15974.81,7248.58,3623.21,5296.1,33.15,18634.5,23.58,59.9,2025-11-26,15k-30k
user_2565,23,Secundaria,Empleado formal,7138.5,2676.01,1684.44,2700.7,37.83,1671.46,62.0,66.23,2025-11-26,<8k
user_2566,65,Licenciatura,Empleado formal,10039.97,3087.24,3332.8,3976.87,39.61,0.0,59.1,61.79,2025-11-26,8k-15k
user_2567,29,Preparatoria,Freelance/Independiente,6653.71,2836.49,2175.59,1691.14,25.42,1023.52,76.56,53.74,2025-11-26,<8k
user_2568,68,Secundaria,Empleado formal,21074.0,11391.99,5341.8,4079.0,19.36,287.71,29.49,50.77,2025-11-26,15k-30k
user_2569,33,Secundaria,Empleado formal,24365.31,11753.93,7876.69,4451.28,18.27,1228.49,0.0,65.59,2025-11-26,15k-30k
user_2570,63,Licenciatura,Pensionado,11336.3,4176.62,1327.72,6237.42,55.02,0.0,42.11,71.75,2025-11-26,8k-15k
user_2571,55,Secundaria,Empleado formal,13722.15,7923.62,926.56,4545.1,33.12,0.0,9.59,69.86,2025-11-26,8k-15k
user_2572,26,Licenciatura,Empleado formal,4846.37,2758.91,1724.2,820.96,16.94,943.22,18.29,48.28,2025-11-26,<8k
user_2573,39,Preparatoria,Freelance/Independiente,10831.64,3501.57,828.01,7113.42,65.67,1236.31,30.96,91.87,2025-11-26,8k-15k
user_2574,50,Secundaria,Freelance/Independiente,12898.38,3402.54,1758.58,6902.9,53.52,2941.85,29.83,82.71,2025-11-26,8k-15k
user_2575,43,Licenciatura,Empleado formal,83663.26,42622.92,24543.59,17063.21,20.4,1182.9,44.25,42.41,2025-11-26,>60k
user_2576,57,Preparatoria,Empleado formal,6134.13,3310.37,1185.77,2668.2,43.5,5722.89,61.09,60.01,2025-11-26,<8k
user_2577,24,Preparatoria,Empleado formal,37232.01,21920.44,13281.03,2156.54,5.79,6754.69,28.97,53.34,2025-11-26,30k-60k
user_2578,63,Preparatoria,Empleado formal,26844.09,15071.42,4141.85,7930.36,29.54,0.0,51.87,50.34,2025-11-26,15k-30k
user_2579,49,Secundaria,Freelance/Independiente,16259.71,7482.51,880.54,8415.16,51.75,11508.21,40.44,70.9,2025-11-26,15k-30k
user_2580,57,Licenciatura,Empleado formal,45753.99,19926.7,7102.37,18587.18,40.62,3990.71,68.06,66.49,2025-11-26,30k-60k
user_2581,60,Preparatoria,Freelance/Independiente,17334.84,4502.63,4374.04,8549.31,49.32,1416.13,34.34,69.93,2025-11-26,15k-30k
user_2582,41,Licenciatura,Empleado formal,17543.02,5900.24,3185.43,7800.25,44.46,4240.76,37.63,72.23,2025-11-26,15k-30k
user_2583,58,Licenciatura,Freelance/Independiente,12872.08,5288.69,3053.33,4599.38,35.73,4411.26,28.77,60.13,2025-11-26,8k-15k
user_2584,68,Licenciatura,Empleado formal,31460.82,14785.84,11225.51,5698.53,18.11,0.0,35.13,39.83,2025-11-26,30k-60k
user_2585,56,Licenciatura,Desempleado,28782.66,12809.38,10631.44,5599.92,19.46,7634.84,16.5,64.95,2025-11-26,15k-30k
user_2586,55,Licenciatura,Empleado formal,8621.6,4396.35,1233.67,3524.29,40.88,556.84,13.52,75.92,2025-11-26,8k-15k
user_2587,67,Preparatoria,Freelance/Independiente,5305.65,1845.93,1123.47,1948.85,36.73,2223.24,63.27,79.56,2025-11-26,<8k
user_2588,54,Preparatoria,Empleado formal,11590.18,5189.31,2807.15,3327.42,28.71,5808.22,7.5,48.14,2025-11-26,8k-15k
user_2589,36,Secundaria,Empleado formal,7630.99,2143.16,2916.48,3519.1,46.12,0.0,30.43,75.27,2025-11-26,<8k
user_2590,60,Licenciatura,Freelance/Independiente,12778.67,5044.8,5105.28,2553.43,19.98,2325.98,70.46,39.16,2025-11-26,8k-15k
user_2591,22,Licenciatura,Empleado formal,31767.74,16282.76,4205.81,11379.19,35.82,2526.67,29.42,77.26,2025-11-26,30k-60k
user_2592,47,Preparatoria,Empleado formal,9700.07,4779.13,2953.12,1934.31,19.94,0.0,64.86,56.9,2025-11-26,8k-15k
user_2593,42,Licenciatura,Freelance/Independiente,12965.19,7736.65,2363.7,2454.0,18.93,12193.78,22.27,50.56,2025-11-26,8k-15k
user_2594,47,Licenciatura,Freelance/Independiente,13913.51,4831.63,735.16,9158.48,65.82,0.0,8.47,87.52,2025-11-26,8k-15k
user_2595,42,Preparatoria,Empleado formal,24195.01,10267.55,1288.1,12375.51,51.15,4366.82,0.0,71.7,2025-11-26,15k-30k
user_2596,26,Secundaria,Empleado formal,2771.59,1012.56,585.35,610.04,22.01,4897.0,79.38,55.13,2025-11-26,<8k
user_2597,44,Preparatoria,Empleado formal,8736.89,3531.55,1930.13,3049.84,34.91,954.94,5.89,68.31,2025-11-26,8k-15k
user_2598,41,Licenciatura,Desempleado,15489.2,8518.02,896.82,5073.51,32.76,0.0,62.42,72.35,2025-11-26,15k-30k
user_2599,57,Secundaria,Empleado formal,30947.74,15148.09,8987.98,6486.03,20.96,1000.69,10.0,72.18,2025-11-26,30k-60k
user_2600,60,Preparatoria,Freelance/Independiente,9467.96,5291.21,1447.66,2245.03,23.71,15823.49,79.52,49.69,2025-11-26,8k-15k
user_2601,55,Posgrado,Empleado formal,3591.82,1153.8,883.45,1863.28,51.88,760.11,106.2,72.72,2025-11-26,<8k
user_2602,32,Licenciatura,Empleado formal,20615.49,11455.54,3202.03,5621.21,27.27,1360.11,0.0,66.12,2025-11-26,15k-30k
user_2603,55,Preparatoria,Empleado formal,8563.35,2319.96,929.1,5758.19,67.24,0.0,7.46,72.99,2025-11-26,8k-15k
user_2604,43,Preparatoria,Freelance/Independiente,5809.4,3259.13,1118.37,2131.14,36.68,584.5,63.19,57.15,2025-11-26,<8k
user_2605,47,Secundaria,Empleado formal,8629.64,3151.34,1133.03,4735.86,54.88,20119.77,55.39,88.21,2025-11-26,8k-15k
user_2606,28,Posgrado,Empleado formal,11740.88,4227.96,2784.71,4620.52,39.35,5717.74,63.31,65.84,2025-11-26,8k-15k
user_2607,46,Posgrado,Empleado formal,8748.86,3755.28,1046.28,4017.86,45.92,3527.53,22.79,77.67,2025-11-26,8k-15k
user_2608,32,Licenciatura,Empleado formal,2852.94,1652.54,650.31,-212.4,-7.44,1355.75,99.63,34.82,2025-11-26,<8k
user_2609,61,Secundaria,Empleado formal,25032.9,6676.86,2630.52,15658.63,62.55,8858.51,43.54,73.13,2025-11-26,15k-30k
user_2610,26,Preparatoria,Empleado formal,32611.25,12173.15,9289.03,10718.85,32.87,1108.69,3.49,66.28,2025-11-26,30k-60k
user_2611,59,Secundaria,Freelance/Independiente,21079.69,11589.62,6616.45,3220.78,15.28,0.0,32.41,52.54,2025-11-26,15k-30k
user_2612,46,Preparatoria,Empleado formal,6024.68,2341.31,534.02,4435.73,73.63,1046.27,3.89,75.97,2025-11-26,<8k
user_2613,32,Preparatoria,Empleado formal,11602.27,3709.3,2479.76,5663.12,48.81,0.0,87.73,58.61,2025-11-26,8k-15k
user_2614,34,Licenciatura,Pensionado,13298.88,5301.97,994.82,6006.52,45.17,7405.21,20.19,75.51,2025-11-26,8k-15k
user_2615,33,Preparatoria,Empleado formal,20315.84,7820.45,5269.19,7045.58,34.68,0.0,54.77,59.2,2025-11-26,15k-30k
user_2616,39,Secundaria,Desempleado,21329.33,12166.16,3040.31,6184.11,28.99,6105.64,25.88,62.08,2025-11-26,15k-30k
user_2617,57,Licenciatura,Empleado formal,7991.06,4128.8,1875.25,2030.69,25.41,0.0,21.54,62.2,2025-11-26,<8k
user_2618,66,Secundaria,Empleado formal,14148.97,6038.65,3269.99,4474.92,31.63,0.0,0.0,68.01,2025-11-26,8k-15k
user_2619,60,Licenciatura,Empleado formal,18399.82,10965.0,6872.77,684.7,3.72,3598.52,57.95,54.09,2025-11-26,15k-30k
user_2620,28,Preparatoria,Empleado formal,37014.89,15281.49,8964.23,12147.92,32.82,0.0,78.98,50.82,2025-11-26,30k-60k
user_2621,55,Preparatoria,Empleado formal,21876.2,5914.96,5557.64,9931.15,45.4,15446.77,12.52,75.43,2025-11-26,15k-30k
user_2622,42,Secundaria,Empleado formal,23210.03,7933.1,4423.33,11176.5,48.15,166.94,0.0,79.36,2025-11-26,15k-30k
user_2623,47,Posgrado,Freelance/Independiente,14167.11,5704.03,5414.36,2540.89,17.94,0.0,64.1,59.46,2025-11-26,8k-15k
user_2624,19,Licenciatura,Empleado formal,35857.98,10933.67,11546.81,13646.61,38.06,1617.31,0.0,59.14,2025-11-26,30k-60k
user_2625,18,Preparatoria,Empleado formal,17797.87,10352.09,2667.76,4093.29,23.0,98.23,76.59,55.62,2025-11-26,15k-30k
user_2626,69,Secundaria,Empleado formal,7311.75,3790.39,2526.01,1877.76,25.68,558.09,12.87,73.56,2025-11-26,<8k
user_2627,55,Licenciatura,Freelance/Independiente,35680.48,12270.54,7183.86,15838.95,44.39,6312.88,6.9,70.81,2025-11-26,30k-60k
user_2628,54,Preparatoria,Empleado formal,21775.32,9946.57,7404.34,4312.58,19.8,3091.28,47.45,58.54,2025-11-26,15k-30k
user_2629,26,Posgrado,Empleado formal,9797.37,4923.25,3311.62,1727.81,17.64,19687.97,8.86,63.36,2025-11-26,8k-15k
user_2630,22,Posgrado,Freelance/Independiente,9550.56,5534.05,1108.86,2624.98,27.49,0.0,18.79,54.69,2025-11-26,8k-15k
user_2631,67,Licenciatura,Pensionado,16442.14,9184.13,4857.0,2472.71,15.04,5012.33,50.62,65.29,2025-11-26,15k-30k
user_2632,41,Posgrado,Empleado formal,18476.03,7950.55,2803.28,8009.88,43.35,4341.11,0.0,75.17,2025-11-26,15k-30k
user_2633,44,Secundaria,Desempleado,15338.24,7993.19,2363.97,5461.39,35.61,3226.38,89.27,62.51,2025-11-26,15k-30k
user_2634,47,Preparatoria,Empleado formal,16612.59,7421.69,2553.72,7032.93,42.33,123.21,41.31,55.4,2025-11-26,15k-30k
user_2635,68,Preparatoria,Desempleado,43913.2,19473.15,13347.37,11006.77,25.06,559.21,1.21,67.97,2025-11-26,30k-60k
user_2636,32,Secundaria,Freelance/Independiente,28284.81,8207.11,3689.45,16314.93,57.68,0.0,9.48,81.44,2025-11-26,15k-30k
user_2637,64,Posgrado,Desempleado,15266.94,4490.74,768.19,11182.56,73.25,6243.09,69.75,91.01,2025-11-26,15k-30k
user_2638,26,Secundaria,Freelance/Independiente,25820.33,11240.54,7754.69,7300.04,28.27,4220.06,58.03,56.15,2025-11-26,15k-30k
user_2639,63,Licenciatura,Empleado formal,6484.91,2231.47,712.79,3079.74,47.49,0.0,81.6,58.67,2025-11-26,<8k
user_2640,54,Licenciatura,Empleado formal,17651.02,4542.72,1528.03,11630.26,65.89,0.0,19.52,76.22,2025-11-26,15k-30k
user_2641,47,Preparatoria,Empleado formal,47406.49,23845.17,6311.26,17082.49,36.03,0.0,48.9,59.59,2025-11-26,30k-60k
user_2642,66,Secundaria,Empleado formal,11468.6,2997.55,2098.35,6305.03,54.98,9187.39,52.8,64.36,2025-11-26,8k-15k
user_2643,32,Secundaria,Empleado formal,7380.94,3383.03,1598.47,1784.69,24.18,9774.37,60.86,65.01,2025-11-26,<8k
user_2644,37,Preparatoria,Pensionado,8463.67,3713.16,555.21,3989.34,47.13,0.0,73.82,75.48,2025-11-26,8k-15k
user_2645,66,Preparatoria,Empleado formal,6230.78,3670.46,2428.14,1037.96,16.66,0.0,18.48,55.11,2025-11-26,<8k
user_2646,42,Preparatoria,Empleado formal,7713.03,3235.42,2318.71,2448.44,31.74,3550.74,36.57,59.45,2025-11-26,<8k
user_2647,26,Licenciatura,Empleado formal,10307.68,2806.37,1681.37,4574.36,44.38,5507.5,21.7,57.3,2025-11-26,8k-15k
user_2648,62,Licenciatura,Freelance/Independiente,4994.55,2213.04,806.84,2583.03,51.72,4621.7,38.42,76.87,2025-11-26,<8k
user_2649,39,Preparatoria,Empleado formal,13506.59,7352.77,2795.73,3902.9,28.9,2576.57,60.95,69.93,2025-11-26,8k-15k
user_2650,30,Secundaria,Empleado formal,25124.38,15046.92,6763.12,3134.7,12.48,1062.09,0.0,51.78,2025-11-26,15k-30k
user_2651,54,Licenciatura,Desempleado,7076.75,2835.09,716.38,3883.91,54.88,0.0,73.28,69.29,2025-11-26,<8k
user_2652,45,Preparatoria,Freelance/Independiente,38696.28,14012.1,4493.62,19760.86,51.07,9741.14,5.82,77.99,2025-11-26,30k-60k
user_2653,31,Preparatoria,Freelance/Independiente,19102.12,10837.18,6701.06,1328.75,6.96,1755.01,30.78,62.47,2025-11-26,15k-30k
user_2654,47,Licenciatura,Freelance/Independiente,27485.29,8711.04,3839.4,15684.12,57.06,8708.17,77.32,72.19,2025-11-26,15k-30k
user_2655,56,Posgrado,Empleado formal,8429.69,3923.18,1543.21,2827.43,33.54,7219.09,49.84,63.14,2025-11-26,8k-15k
user_2656,22,Posgrado,Freelance/Independiente,24298.45,9524.99,8624.62,5213.97,21.46,2082.4,50.19,56.96,2025-11-26,15k-30k
user_2657,29,Secundaria,Empleado formal,6220.75,1644.63,1754.88,2789.59,44.84,15780.97,4.58,61.94,2025-11-26,<8k
user_2658,52,Preparatoria,Empleado formal,24913.7,9256.71,4225.34,11392.36,45.73,1945.64,8.68,61.87,2025-11-26,15k-30k
user_2659,58,Secundaria,Empleado formal,15067.38,5165.55,4358.92,6142.09,40.76,18241.53,68.24,57.88,2025-11-26,15k-30k
user_2660,59,Posgrado,Empleado formal,19678.38,9645.0,1119.49,8921.06,45.33,5018.83,22.33,77.52,2025-11-26,15k-30k
user_2661,18,Preparatoria,Empleado formal,5866.91,3414.99,1803.93,437.2,7.45,2924.74,25.15,48.85,2025-11-26,<8k
user_2662,63,Secundaria,Empleado formal,7139.88,2454.81,1574.03,3633.57,50.89,0.0,68.92,64.85,2025-11-26,<8k
user_2663,18,Licenciatura,Empleado formal,20293.58,10837.04,6790.51,2726.43,13.43,0.0,8.5,52.03,2025-11-26,15k-30k
user_2664,59,Posgrado,Empleado formal,6878.5,1852.9,2642.19,2008.4,29.2,2334.35,48.08,58.82,2025-11-26,<8k
user_2665,60,Licenciatura,Freelance/Independiente,18476.31,8098.95,6910.62,4044.24,21.89,0.0,41.29,68.73,2025-11-26,15k-30k
user_2666,37,Secundaria,Empleado formal,5130.73,1409.37,1889.35,1928.84,37.59,2295.86,39.92,63.74,2025-11-26,<8k
user_2667,51,Preparatoria,Desempleado,24190.66,13955.87,5545.94,4690.31,19.39,0.0,24.45,51.75,2025-11-26,15k-30k
user_2668,51,Licenciatura,Empleado formal,5637.71,2921.59,992.52,1812.55,32.15,6022.09,22.6,63.97,2025-11-26,<8k
user_2669,41,Licenciatura,Freelance/Independiente,19665.28,9444.89,4184.03,5501.03,27.97,14293.16,7.65,75.49,2025-11-26,15k-30k
user_2670,45,Secundaria,Freelance/Independiente,20701.09,11144.72,6033.61,3258.93,15.74,683.82,54.48,48.9,2025-11-26,15k-30k
user_2671,28,Secundaria,Pensionado,8203.04,3909.83,2948.17,1346.83,16.42,0.0,19.96,47.95,2025-11-26,8k-15k
user_2672,25,Licenciatura,Empleado formal,20078.78,11829.02,2458.55,5693.88,28.36,2554.82,69.06,53.76,2025-11-26,15k-30k
user_2673,52,Preparatoria,Empleado formal,16031.48,8013.9,5953.57,2700.22,16.84,925.17,33.26,55.99,2025-11-26,15k-30k
user_2674,58,Licenciatura,Empleado formal,9161.92,5255.56,3072.11,942.95,10.29,7400.52,8.25,59.12,2025-11-26,8k-15k
user_2675,33,Preparatoria,Empleado formal,6594.64,2842.26,2589.05,1590.78,24.12,0.0,32.87,65.82,2025-11-26,<8k
user_2676,33,Preparatoria,Empleado formal,3381.8,984.01,1210.98,1191.51,35.23,0.0,27.67,57.53,2025-11-26,<8k
user_2677,59,Posgrado,Freelance/Independiente,17064.49,7420.7,2525.17,7646.76,44.81,1835.12,70.27,58.72,2025-11-26,15k-30k
user_2678,23,Preparatoria,Empleado formal,4467.74,1315.33,389.07,2962.1,66.3,0.0,28.93,77.99,2025-11-26,<8k
user_2679,37,Licenciatura,Empleado formal,14281.8,6532.11,1275.14,6481.26,45.38,7106.72,31.71,74.3,2025-11-26,8k-15k
user_2680,69,Secundaria,Empleado formal,11109.84,4653.61,1687.9,4761.69,42.86,2114.21,82.35,54.37,2025-11-26,8k-15k
user_2681,69,Secundaria,Empleado formal,21491.22,10055.77,5694.41,5263.82,24.49,0.0,55.25,52.47,2025-11-26,15k-30k
user_2682,28,Licenciatura,Desempleado,10813.69,2741.45,3584.87,4740.83,43.84,5774.88,89.88,58.77,2025-11-26,8k-15k
user_2683,25,Licenciatura,Desempleado,10608.24,3375.48,3869.22,3343.44,31.52,0.0,77.77,64.58,2025-11-26,8k-15k
user_2684,37,Licenciatura,Empleado formal,22299.28,9409.53,5983.2,6655.55,29.85,747.02,13.39,67.28,2025-11-26,15k-30k
user_2685,49,Secundaria,Empleado formal,16891.07,9842.03,877.85,6724.42,39.81,12470.58,69.7,69.25,2025-11-26,15k-30k
user_2686,50,Preparatoria,Desempleado,16669.05,6405.3,1920.46,7718.18,46.3,709.38,85.76,73.94,2025-11-26,15k-30k
user_2687,23,Posgrado,Empleado formal,18554.87,7394.68,1575.39,9373.55,50.52,184.98,85.98,64.52,2025-11-26,15k-30k
user_2688,45,Preparatoria,Freelance/Independiente,4560.1,2280.7,807.88,1985.38,43.54,6294.51,69.64,56.47,2025-11-26,<8k
user_2689,25,Licenciatura,Desempleado,22691.65,10468.28,5116.35,7264.78,32.02,2070.12,69.03,50.84,2025-11-26,15k-30k
user_2690,31,Preparatoria,Empleado formal,20511.24,7273.78,1337.11,11876.42,57.9,2295.75,30.92,62.99,2025-11-26,15k-30k
user_2691,20,Posgrado,Empleado formal,6557.22,2582.14,1127.63,2972.95,45.34,2043.87,14.88,67.96,2025-11-26,<8k
user_2692,19,Posgrado,Empleado formal,11261.48,3673.44,1269.31,6408.44,56.91,3936.33,29.43,72.82,2025-11-26,8k-15k
user_2693,39,Secundaria,Desempleado,12997.14,7643.72,3593.38,1001.71,7.71,0.0,0.0,59.37,2025-11-26,8k-15k
user_2694,50,Licenciatura,Empleado formal,12159.33,3595.78,2583.8,5805.12,47.74,0.0,80.28,65.96,2025-11-26,8k-15k
user_2695,60,Secundaria,Empleado formal,16876.91,6415.64,3769.65,7499.88,44.44,507.01,31.5,65.64,2025-11-26,15k-30k
user_2696,38,Preparatoria,Freelance/Independiente,36386.63,9425.73,7266.12,19365.12,53.22,5083.98,78.74,67.92,2025-11-26,30k-60k
user_2697,23,Preparatoria,Freelance/Independiente,28487.96,9333.31,10956.67,8038.83,28.22,6441.68,3.06,56.53,2025-11-26,15k-30k
user_2698,57,Licenciatura,Empleado formal,5331.81,2789.42,667.31,1604.27,30.09,1198.01,72.48,64.97,2025-11-26,<8k
user_2699,24,Preparatoria,Empleado formal,20649.55,6616.35,4766.59,9223.1,44.66,0.0,25.15,64.31,2025-11-26,15k-30k
user_2700,23,Licenciatura,Empleado formal,33868.93,9416.31,10418.29,13742.77,40.58,0.0,1.47,62.16,2025-11-26,30k-60k
user_2701,67,Secundaria,Empleado formal,17514.18,7286.93,4289.14,6181.48,35.29,0.0,88.81,64.49,2025-11-26,15k-30k
user_2702,61,Secundaria,Empleado formal,28672.29,7268.12,10756.62,10746.21,37.48,1439.43,73.22,65.44,2025-11-26,15k-30k
user_2703,25,Licenciatura,Freelance/Independiente,54643.71,15282.11,9960.94,29787.43,54.51,8645.3,46.35,60.55,2025-11-26,30k-60k
user_2704,41,Preparatoria,Empleado formal,27353.42,14570.32,5806.76,6450.87,23.58,3107.86,41.02,63.67,2025-11-26,15k-30k
user_2705,44,Licenciatura,Empleado formal,15907.02,8271.9,1288.2,6176.75,38.83,0.0,53.19,58.9,2025-11-26,15k-30k
user_2706,68,Licenciatura,Empleado formal,27765.84,15834.82,7306.57,4511.59,16.25,24257.25,45.84,50.9,2025-11-26,15k-30k
user_2707,45,Licenciatura,Empleado formal,14785.78,8118.58,2230.79,4664.23,31.55,1578.12,16.23,65.46,2025-11-26,8k-15k
user_2708,22,Preparatoria,Freelance/Independiente,13585.14,6644.65,1441.49,5102.39,37.56,1838.47,27.64,70.12,2025-11-26,8k-15k
user_2709,36,Secundaria,Freelance/Independiente,10446.37,2802.93,2513.25,5588.02,53.49,4051.9,98.82,69.97,2025-11-26,8k-15k
user_2710,26,Licenciatura,Freelance/Independiente,39910.29,20912.87,9431.14,10159.49,25.46,6311.27,120.16,50.36,2025-11-26,30k-60k
user_2711,42,Licenciatura,Freelance/Independiente,7533.39,4112.69,576.72,2349.54,31.19,31361.15,86.88,53.85,2025-11-26,<8k
user_2712,61,Preparatoria,Freelance/Independiente,39052.31,20685.18,11496.04,6625.65,16.97,0.0,54.35,55.94,2025-11-26,30k-60k
user_2713,64,Licenciatura,Empleado formal,18956.55,8112.79,5086.43,5491.36,28.97,0.0,29.87,60.67,2025-11-26,15k-30k
user_2714,62,Preparatoria,Empleado formal,5016.49,1663.04,582.7,4086.94,81.47,0.0,16.05,100.0,2025-11-26,<8k
user_2715,30,Secundaria,Freelance/Independiente,17280.85,9433.02,3703.32,3929.56,22.74,2528.55,18.03,63.67,2025-11-26,15k-30k
user_2716,54,Licenciatura,Empleado formal,3071.68,1549.68,927.99,1432.82,46.65,7667.37,23.4,64.47,2025-11-26,<8k
user_2717,19,Preparatoria,Empleado formal,20699.31,12280.21,4870.6,2915.18,14.08,0.0,104.53,43.24,2025-11-26,15k-30k
user_2718,68,Preparatoria,Empleado formal,24826.38,7559.44,4677.82,12094.29,48.72,567.73,94.19,65.28,2025-11-26,15k-30k
user_2719,57,Preparatoria,Empleado formal,8825.06,2903.29,1436.88,4141.59,46.93,24336.19,62.39,76.27,2025-11-26,8k-15k
user_2720,31,Preparatoria,Empleado formal,14566.55,4721.45,3840.29,5581.97,38.32,459.2,11.18,77.92,2025-11-26,8k-15k
user_2721,48,Licenciatura,Freelance/Independiente,52465.45,27669.7,19868.04,4793.76,9.14,763.28,66.79,45.12,2025-11-26,30k-60k
user_2722,23,Secundaria,Empleado formal,9376.65,2957.56,2673.38,3391.32,36.17,2177.33,32.84,58.26,2025-11-26,8k-15k
user_2723,42,Posgrado,Desempleado,6366.24,1740.09,484.86,3731.62,58.62,30029.29,0.0,71.79,2025-11-26,<8k
user_2724,56,Licenciatura,Empleado formal,37690.54,22595.34,7961.74,7712.7,20.46,2059.24,48.61,57.13,2025-11-26,30k-60k
user_2725,63,Preparatoria,Empleado formal,52775.96,13652.4,19093.73,20641.73,39.11,2868.89,14.74,84.21,2025-11-26,30k-60k
user_2726,48,Secundaria,Empleado formal,13394.33,7264.22,1112.56,5492.2,41.0,16622.2,15.76,72.67,2025-11-26,8k-15k
user_2727,55,Secundaria,Empleado formal,27119.93,10248.04,10742.38,6391.51,23.57,0.0,32.49,47.38,2025-11-26,15k-30k
user_2728,33,Licenciatura,Desempleado,34167.6,18606.49,13057.98,2549.5,7.46,724.79,25.05,46.14,2025-11-26,30k-60k
user_2729,44,Preparatoria,Empleado formal,7944.71,3528.38,614.89,3552.92,44.72,1806.81,38.97,64.09,2025-11-26,<8k
user_2730,47,Preparatoria,Empleado formal,9511.78,5379.59,3583.04,72.57,0.76,15443.6,37.53,40.84,2025-11-26,8k-15k
user_2731,21,Preparatoria,Empleado formal,31622.12,18156.4,5600.16,8047.06,25.45,3245.54,0.0,60.01,2025-11-26,30k-60k
user_2732,56,Licenciatura,Empleado formal,43456.25,11002.44,15020.57,16846.42,38.77,30236.04,85.61,63.4,2025-11-26,30k-60k
user_2733,33,Licenciatura,Empleado formal,19811.48,5475.78,3891.65,9947.09,50.21,7226.59,10.5,78.82,2025-11-26,15k-30k
